in_province,in_city,out_province,out_city,交通和通信,其他用品和服务,医疗保健,教育、文化和娱乐,生活用品及服务,衣着,食品烟酒
江苏,盐城市,福建,厦门,0.074060345,0,0,0,0,0,0
江苏,盐城市,西藏,拉萨,0,0,0,0,0.484515714,0,0
江苏,盐城市,辽宁,沈阳,0.359218831,0.991555298,0.998541418,0.378423385,0.697709005,0.74759925,0.216600743
江苏,盐城市,辽宁,锦州,0,0,0,0.7464583,0,0,0
江苏,盐城市,重庆,重庆,0.890797789,0.922592847,0.249505728,0.506492396,0.128866201,0,0.949260056
江苏,盐城市,陕西,西安,0.536087864,0.841588133,0.92186764,0.067666419,0.738912252,0.237974377,0.72297601
江苏,盐城市,青海,西宁,0,0,0,0.367983861,0,0,0
江苏,盐城市,香港,香港,0,0.129414863,0,0.686109923,0.635828518,0.530427526,0
江苏,苏州市,上海,上海,0.543991069,0.191669455,0.623368691,0.197353978,0.280335465,0.982297333,0.234033342
江苏,苏州市,云南,大理,0.985025595,0,0,0.774888125,0,0,0
江苏,苏州市,云南,昆明,0,0,0,0.977734388,0.07195868,0,0
江苏,苏州市,内蒙古,呼和浩特,0.964541148,0,0,0.859923637,0.764659732,0.093897165,0.068799746
江苏,苏州市,内蒙古,赤峰,0.527190639,0,0,0,0,0,0
江苏,苏州市,北京,北京,0.552859249,0.213081571,0.590779306,0.350540463,0.078456346,0.951774667,0.124921278
江苏,苏州市,吉林,长春,0,0,0,0.420121435,0.160026526,0,0
江苏,苏州市,四川,南充,0,0,0,0.658892002,0,0,0
江苏,苏州市,四川,德阳,0,0.319744993,0.436955869,0.422195728,0.822925625,0,0.944218546
江苏,苏州市,四川,成都,0.626387873,0.572630172,0.184313975,0.366955487,0.832360532,0.418643341,0.0132715
江苏,苏州市,天津,天津,0.243427451,0.818035025,0.823409564,0.409422487,0.589437875,0,0.758879798
江苏,苏州市,宁夏,银川,0.896523794,0,0,0.324527536,0.680339829,0.533833657,0
江苏,苏州市,安徽,合肥,0.864560951,0,0,0.350138077,0.828000548,0.283160277,0
江苏,苏州市,山东,德州,0.31190433,0.256672882,0.236435407,0.560291813,0.438886236,0.606262323,0.828856902
江苏,苏州市,山东,济南,0.909995588,0.683233043,0,0.152797399,0.378373782,0,0.331184343
江苏,苏州市,山东,济宁,0,0,0,0.299162648,0.579582464,0,0.427885558
江苏,苏州市,山东,青岛,0.364856017,0.232882388,0.881522712,0.359573299,0,0.47491083,0
江苏,苏州市,山西,临汾,0,0,0,0.965529009,0.354710704,0,0.502995371
江苏,苏州市,山西,大同,0.482797132,0.536676815,0,0.318082611,0.176224231,0,0
江苏,苏州市,山西,太原,0,0,0,0.117939891,0,0,0
江苏,苏州市,广东,东莞,0,0.697465583,0,0.332457115,0.605917764,0,0.85277276
江苏,苏州市,广东,佛山,0.406599578,0.936788209,0,0.249568475,0.331055027,0,0.214048183
江苏,苏州市,广东,广州,0.327143426,0.861355056,0.147111379,0.878271586,0.268404673,0.146984582,0.317052494
江苏,苏州市,广东,惠州,0.140298768,0.656324883,0.581587732,0.646387732,0,0,0
江苏,苏州市,广西,南宁,0,0,0,0.969835098,0,0.145265763,0
江苏,苏州市,广西,柳州,0.917862691,0,0,0.230096897,0.245842443,0,0
江苏,苏州市,新疆,乌鲁木齐,0,0,0,0.276762201,0.982042726,0,0
江苏,苏州市,江苏,南京,0.238268326,0.775369255,0.313798102,0.446246327,0.066424314,0.341735894,0.591289483
江苏,苏州市,江苏,南通,0,0.332007899,0,0,0,0,0
江苏,苏州市,江苏,宿迁,0.381884082,0.332830879,0,0.651383197,0.579024947,0.897624771,0.121005672
江苏,苏州市,江苏,无锡,0,0.140257599,0,0.92107781,0.20937422,0,0.943952382
江苏,苏州市,江苏,泰州,0.13471558,0,0,0.646643622,0.231488137,0,0.919062042
江苏,苏州市,江苏,苏州,0.272507484,0.492891797,0.351749314,0.922859852,0.04641002,0.745354746,0.357446589
江苏,苏州市,江西,南昌,0.290976866,0.107682335,0,0.571073148,0.806207467,0.421662948,0
江苏,苏州市,河北,保定,0,0.340004835,0,0.514679714,0,0,0
江苏,苏州市,河北,唐山,0.290952231,0,0,0.063028585,0.351190769,0,0
江苏,苏州市,河北,廊坊,0.033111524,0.768178589,0,0.330844836,0.475607051,0.128253797,0.634281265
江苏,苏州市,河北,张家口,0.512894327,0,0,0.713581353,0.880235892,0,0.117227009
江苏,苏州市,河北,石家庄,0,0.722039929,0,0.956338767,0.650750115,0,0
江苏,苏州市,河南,洛阳,0,0,0,0.252841566,0,0,0
江苏,苏州市,河南,郑州,0.695756841,0.904669604,0.841616141,0.834627117,0.697415663,0.884554875,0
江苏,苏州市,河南,驻马店,0.996831698,0.490715016,0,0.011176208,0.221449244,0,0.003937464
江苏,苏州市,浙江,宁波,0.763113775,0.039837893,0.968713397,0.804635619,0.569307146,0,0.775267773
江苏,苏州市,浙江,杭州,0.196835895,0.64154167,0.386802701,0.306021707,0.037801311,0.74862696,0.292759344
江苏,苏州市,海南,海口,0,0,0,0.24355355,0.85823416,0,0
江苏,苏州市,湖北,武汉,0.708517826,0.19393226,0.185718937,0.519160189,0.91582172,0.796501414,0.021396115
江苏,苏州市,湖北,荆州,0,0.698776249,0,0.831559624,0.291272945,0,0.529208797
江苏,苏州市,湖北,襄阳,0.81753129,0,0,0.189865253,0,0,0
江苏,苏州市,湖南,衡阳,0,0,0,0,0,0.703384773,0
江苏,苏州市,湖南,长沙,0,0.520889345,0,0.366882439,0,0.62753956,0
江苏,苏州市,甘肃,兰州,0,0.766368336,0,0.401390179,0,0,0
江苏,苏州市,福建,厦门,0.552936955,0,0,0.418189763,0.429520276,0,0
江苏,苏州市,福建,福州,0.855359331,0,0,0.309807626,0,0,0
江苏,苏州市,西藏,拉萨,0,0,0,0.669426734,0,0,0
江苏,苏州市,贵州,贵阳,0,0,0,0.31386748,0.283403997,0,0
江苏,苏州市,辽宁,大连,0.477335807,0,0,0,0,0,0
江苏,苏州市,辽宁,沈阳,0.163882829,0.211355185,0.414743716,0.4540345,0.906138717,0.747051266,0.371373597
江苏,苏州市,辽宁,锦州,0,0,0,0.153832638,0,0,0
江苏,苏州市,重庆,重庆,0.147149133,0.285570344,0.612280326,0.461714535,0.586458947,0,0.366972327
江苏,苏州市,陕西,咸阳,0,0,0,0,0.516142054,0,0
江苏,苏州市,陕西,西安,0.200178709,0.810308585,0.254513596,0.360739187,0.407467056,0.908999632,0.420681146
江苏,苏州市,青海,西宁,0.948382857,0,0,0.45936592,0.230683033,0,0.420523603
江苏,苏州市,香港,香港,0.660361721,0.578578207,0.682920463,0.32811165,0.376462441,0.657928246,0
江苏,苏州市,黑龙江,哈尔滨,0,0,0,0,0.488223574,0,0
江苏,连云港市,上海,上海,0.299355855,0.312985825,0.920424937,0.504051259,0.553693267,0.311813925,0.80146727
江苏,连云港市,北京,北京,0.768742813,0.909570535,0.052472421,0.882825671,0.877362496,0.184641489,0.474362972
江苏,连云港市,吉林,长春,0,0,0,0,0,0,0.948245222
江苏,连云港市,四川,德阳,0,0.020185165,0.136389821,0,0,0,0.79621193
江苏,连云港市,四川,成都,0.477907232,0.851165223,0.054999535,0.820998906,0.90578092,0.125150935,0.680005432
江苏,连云港市,天津,天津,0.13922188,0.562189757,0.856026584,0.317575862,0.343414154,0,0.760574575
江苏,连云港市,宁夏,银川,0,0,0,0,0,0,0.546109682
江苏,连云港市,安徽,合肥,0.103873201,0.260306952,0.473486049,0.351294411,0.700062019,0.584842923,0.551298466
江苏,连云港市,山东,德州,0.388465222,0.576552619,0.767008688,0.793628536,0.213179099,0.489517911,0.387883154
江苏,连云港市,山东,济南,0.972009374,0.664572365,0,0.987908971,0,0,0.855121833
江苏,连云港市,山东,济宁,0,0,0,0.391377114,0,0,0
江苏,连云港市,山东,青岛,0,0,0.27800662,0.110553143,0,0,0.58632188
江苏,连云港市,山西,大同,0.047015443,0.155514116,0,0,0,0,0
江苏,连云港市,广东,东莞,0,0,0,0.872278751,0.129821328,0,0
江苏,连云港市,广东,佛山,0,0.480619256,0,0.152591002,0.866805182,0,0.575353629
江苏,连云港市,广东,广州,0.524330374,0.285311816,0.814542378,0.321203427,0.124045241,0.00229031,0.111396217
江苏,连云港市,广东,惠州,0,0,0.655814923,0,0,0,0
江苏,连云港市,广西,柳州,0,0.167166515,0,0,0,0,0.44784391
江苏,连云港市,江苏,南京,0.82448104,0.858168892,0.647538246,0.765315166,0.726128588,0.89600446,0.440932215
江苏,连云港市,江苏,南通,0,0.454309196,0,0,0,0,0
江苏,连云港市,江苏,宿迁,0.843420266,0.464992213,0.547895318,0.538161202,0.140207822,0.623524867,0.128321232
江苏,连云港市,江苏,徐州,0,0,0,0,0.075354437,0,0
江苏,连云港市,江苏,无锡,0,0,0,0,0,0,0.73137109
江苏,连云港市,江苏,泰州,0.200283235,0.014752916,0.66153678,0.68281274,0.073034667,0,0.396847763
江苏,连云港市,江苏,苏州,0.457471231,0.583196563,0.788446516,0.911524039,0.693967001,0.319668085,0.274442267
江苏,连云港市,江西,南昌,0,0,0,0,0.09395924,0,0
江苏,连云港市,河北,唐山,0,0,0,0,0,0,0.771713428
江苏,连云港市,河北,廊坊,0,0.989436837,0,0.382752936,0.688778956,0,0.211183359
江苏,连云港市,河北,张家口,0.018647124,0,0,0.724409938,0,0,0
江苏,连云港市,河北,石家庄,0,0,0,0.721561458,0,0,0
江苏,连云港市,河南,郑州,0,0.891035602,0,0.437665647,0.615127745,0,0.286854522
江苏,连云港市,河南,驻马店,0.721440809,0,0,0.150372158,0,0,0.189199371
江苏,连云港市,浙江,宁波,0.391905876,0.567953172,0.269806546,0.13071103,0.171609273,0,0.360851722
江苏,连云港市,浙江,杭州,0.133592161,0.85647886,0.743327205,0.066771884,0.608272567,0.625651547,0.517030248
江苏,连云港市,湖北,武汉,0.674405492,0.616232745,0.075086586,0.398821996,0.506592683,0.798206608,0.073071458
江苏,连云港市,湖南,长沙,0,0,0,0.478472791,0,0,0
江苏,连云港市,福建,厦门,0,0,0,0.843431355,0,0,0
江苏,连云港市,福建,福州,0,0.68347009,0,0,0,0,0
江苏,连云港市,辽宁,沈阳,0.173796077,0.431427353,0.32816289,0.378619877,0.426571417,0.296485913,0.120684958
江苏,连云港市,辽宁,锦州,0,0,0,0,0,0,0.165333708
江苏,连云港市,重庆,重庆,0.705038617,0.25953651,0.926733321,0.976457392,0.973021355,0,0.89836818
江苏,连云港市,陕西,西安,0.636281296,0.848055309,0.892236565,0.46897348,0.653441839,0.911197846,0.583553432
江苏,连云港市,青海,西宁,0,0,0,0,0.852361657,0,0
江苏,连云港市,香港,香港,0,0.166132624,0,0.068661273,0.993470546,0,0
江苏,连云港市,黑龙江,哈尔滨,0,0,0,0,0.906154118,0,0
江苏,镇江市,上海,上海,0.670001801,0.928944233,0.512299069,0.641002124,0.564337209,0.476987842,0.101227331
江苏,镇江市,内蒙古,赤峰,0,0,0,0.072694597,0,0,0
江苏,镇江市,北京,北京,0.386970206,0.889139858,0.777983052,0.448050584,0.096860005,0.73871578,0.28766604
江苏,镇江市,吉林,长春,0,0,0,0,0,0,0.160697356
江苏,镇江市,四川,德阳,0,0.612654452,0,0.679631927,0.033630505,0,0
江苏,镇江市,四川,成都,0.066044714,0.441879617,0.936105991,0.144607692,0.133811666,0.678242257,0.128182672
江苏,镇江市,天津,天津,0.437769764,0.179674673,0.225318864,0.139716416,0.564355796,0,0.614327626
江苏,镇江市,宁夏,银川,0,0,0,0,0,0,0.054766782
江苏,镇江市,安徽,合肥,0.472700668,0.293659455,0.307107568,0.69572169,0.881639417,0,0.503273382
江苏,镇江市,山东,德州,0.650789561,0.523918657,0.915955045,0.303387634,0.510732598,0.420568522,0.299304978
江苏,镇江市,山东,济南,0.756601379,0.489002123,0,0.281640024,0.143897732,0,0.163254425
江苏,镇江市,山东,济宁,0,0,0,0.486222079,0,0,0
江苏,镇江市,山东,青岛,0,0,0.955161624,0.974461356,0.266549477,0,0
江苏,镇江市,广东,东莞,0,0.96772293,0,0.607437822,0.184537372,0,0.269589217
江苏,镇江市,广东,佛山,0,0.116968808,0,0,0.090857364,0,0.057072703
江苏,镇江市,广东,广州,0.255694398,0.176585089,0.415189883,0.399978668,0.532625808,0.48446947,0.087586283
江苏,镇江市,广东,惠州,0,0,0.715463305,0.029879592,0,0,0
江苏,镇江市,江苏,南京,0.457144236,0.666775106,0.297256881,0.678582768,0.216782847,0.014051898,0.842561444
江苏,镇江市,江苏,南通,0,0.584201018,0,0,0,0,0
江苏,镇江市,江苏,宿迁,0.544613255,0.305299262,0.186238316,0.135422479,0.682453845,0,0.419553284
江苏,镇江市,江苏,泰州,0.883226592,0.210614406,0.489139053,0.75915041,0.608303303,0,0.550485126
江苏,镇江市,江苏,苏州,0.883756113,0.552982269,0.244540051,0.426440881,0.836550805,0.616367835,0.405969083
江苏,镇江市,江西,南昌,0,0,0,0,0.359094702,0,0.82931812
江苏,镇江市,河北,廊坊,0,0.030123864,0,0.774468738,0,0,0.51717414
江苏,镇江市,河北,张家口,0,0,0,0.992654472,0,0,0.988311552
江苏,镇江市,河南,郑州,0,0.216581966,0.557800522,0.589924424,0.614337302,0,0
江苏,镇江市,浙江,宁波,0.66024067,0.435453808,0.825391483,0.688939727,0.664634804,0,0.98436422
江苏,镇江市,浙江,杭州,0.668191315,0.257853662,0.866813305,0.430079996,0.548486521,0,0.803616309
江苏,镇江市,湖北,武汉,0.374136005,0.964452198,0.540246256,0.949533081,0.766950322,0.878628077,0.159141683
江苏,镇江市,湖北,荆州,0,0,0,0,0.083868652,0,0
江苏,镇江市,西藏,拉萨,0,0,0,0.914799792,0,0,0
江苏,镇江市,辽宁,沈阳,0.547752345,0.379914035,0.504202669,0.860042275,0.598857018,0,0.966857942
江苏,镇江市,重庆,重庆,0.52096914,0.029572667,0.834768767,0.324924712,0.936810709,0,0.057560537
江苏,镇江市,陕西,咸阳,0,0,0,0,0.794177212,0,0
江苏,镇江市,陕西,西安,0.984453584,0.535822722,0.326525694,0.511325797,0.99193856,0.303792024,0.296154345
江苏,镇江市,青海,西宁,0.363769797,0,0,0.65928493,0.171203772,0,0
江苏,镇江市,香港,香港,0,0.903278129,0,0.812154008,0.819539386,0.81797616,0
江西,上饶市,上海,上海,0.292352878,0.638678599,0.580825363,0.072070756,0.415724981,0.314485017,0.851038989
江西,上饶市,云南,大理,0,0,0,0,0,0,0.781324504
江西,上饶市,北京,北京,0.559582629,0.11952105,0.020185318,0.651952448,0.424912729,0.951344616,0.742457065
江西,上饶市,四川,德阳,0,0.890014343,0.857442143,0.797497817,0.426472006,0,0.785268851
江西,上饶市,四川,成都,0.357622741,0.723149789,0.319462896,0.883224903,0,0.725981134,0.278583259
江西,上饶市,天津,天津,0.697774527,0.379979901,0.673323642,0.644255095,0.757499059,0,0.209337396
江西,上饶市,宁夏,银川,0,0,0,0,0,0,0.871639928
江西,上饶市,山东,德州,0.476828281,0.552637011,0,0.062334235,0.345929418,0.45624813,0.432496663
江西,上饶市,山东,济南,0,0.435534001,0,0.157360312,0,0,0.79408123
江西,上饶市,山东,青岛,0,0,0.287555992,0,0,0,0
江西,上饶市,山西,太原,0,0,0,0,0.082409754,0,0
江西,上饶市,广东,东莞,0,0,0,0.116928369,0.017912238,0,0
江西,上饶市,广东,佛山,0,0.185336704,0,0.601143856,0.750927307,0,0.030436266
江西,上饶市,广东,广州,0.704349959,0.765859324,0.651037233,0.877919137,0.46622077,0.104788346,0.888428017
江西,上饶市,广东,惠州,0,0,0.711136258,0,0,0,0
江西,上饶市,广西,柳州,0,0,0,0,0.718120297,0,0
江西,上饶市,江苏,南京,0.062691806,0,0,0,0,0,0
江西,上饶市,江苏,南通,0,0.872313304,0,0,0,0,0
江西,上饶市,江苏,苏州,0.69920314,0.939711281,0,0.948084709,0.169273477,0,0.099373205
江西,上饶市,江西,南昌,0.952995112,0.575111853,0.799653619,0.081210939,0.420002396,0.991345591,0.581737136
江西,上饶市,河北,廊坊,0,0.607770443,0,0.458857687,0,0,0
江西,上饶市,河北,张家口,0,0,0,0,0.737362985,0,0
江西,上饶市,河南,洛阳,0.079594376,0.984855437,0.43326712,0.799250049,0.265411403,0,0.951600489
江西,上饶市,河南,郑州,0.323781918,0.360399437,0.616397074,0.691624239,0.869587189,0.358231333,0.904570148
江西,上饶市,河南,驻马店,0.20179704,0.103921421,0,0.773744009,0.311382269,0,0.67540201
江西,上饶市,浙江,宁波,0.85457329,0.641559953,0.678576514,0.233684523,0.140801818,0,0.364252992
江西,上饶市,浙江,杭州,0.585777058,0.078888614,0,0.848697662,0.05814664,0,0
江西,上饶市,湖北,武汉,0.944233272,0.534667703,0.51969713,0.729985472,0.799696927,0.797046416,0.259129653
江西,上饶市,湖北,荆州,0.361880301,0.220620814,0.32542099,0.501626594,0.506441687,0,0.998659086
江西,上饶市,湖北,襄阳,0.658350923,0.111342012,0,0.69480912,0.741485561,0,0.390473156
江西,上饶市,湖南,衡阳,0.419387681,0.610380176,0.738247308,0.690890515,0.244741579,0,0.903589245
江西,上饶市,湖南,长沙,0.051604026,0.847094277,0.071757686,0.763213174,0.262934785,0,0.657099031
江西,上饶市,甘肃,兰州,0,0,0,0.537800302,0,0,0
江西,上饶市,贵州,贵阳,0,0,0,0,0.648582248,0.03131048,0.977932427
江西,上饶市,辽宁,沈阳,0.048834125,0.571026728,0.340302592,0.46652281,0.166459529,0.186208081,0
江西,上饶市,辽宁,锦州,0,0,0,0,0,0,0.33195092
江西,上饶市,重庆,重庆,0.291230216,0.743154546,0.613034037,0.915571136,0.542346494,0,0.370280958
江西,上饶市,陕西,西安,0.981732084,0.135540549,0.621812345,0.171688409,0.098921568,0.592729269,0.180437021
江西,上饶市,香港,香港,0,0.691420461,0,0.794496466,0.679907724,0,0
江西,九江市,上海,上海,0.429720035,0.18626817,0.417776791,0.399378162,0.502114862,0.225104662,0.623152207
江西,九江市,内蒙古,呼和浩特,0,0,0,0.507084886,0,0,0
江西,九江市,北京,北京,0.940889996,0.461376927,0.069187957,0.523174846,0.322033915,0.716061162,0.48432681
江西,九江市,吉林,长春,0,0,0,0,0.012826678,0,0
江西,九江市,四川,德阳,0,0.216268063,0.840995374,0,0.786441158,0,0.627257376
江西,九江市,四川,成都,0.527428786,0.53708722,0.687817917,0.906093022,0,0.254257955,0.609049256
江西,九江市,天津,天津,0.829865219,0.636292215,0.967667129,0.811396748,0.86731335,0,0.266398897
江西,九江市,宁夏,银川,0,0,0,0,0,0,0.374699097
江西,九江市,安徽,合肥,0.064212622,0,0,0.001748662,0,0,0
江西,九江市,山东,德州,0,0.942397339,0.241011014,0.73845905,0.896995794,0,0
江西,九江市,山东,济南,0.065479615,0.136518417,0,0.440029818,0,0,0.423329132
江西,九江市,山东,青岛,0,0,0.544158167,0,0,0,0
江西,九江市,广东,东莞,0,0,0,0.674881023,0.454198302,0,0
江西,九江市,广东,佛山,0,0.608116572,0,0.787106839,0.312869428,0,0.712180627
江西,九江市,广东,广州,0.057972815,0.769586888,0.604880394,0.342622549,0.535722454,0.715233699,0.84990936
江西,九江市,广东,惠州,0,0,0.376583324,0,0,0,0
江西,九江市,广西,柳州,0,0.30781723,0,0.588309361,0.237077927,0,0
江西,九江市,江苏,南京,0,0,0,0.325788463,0,0,0
江西,九江市,江苏,南通,0,0.653098573,0,0,0,0,0
江西,九江市,江苏,苏州,0.381134077,0.777338113,0,0.373827286,0.414373993,0,0.847633729
江西,九江市,江西,九江,0,0.16054746,0.864159095,0.93341333,0.415818142,0,0
江西,九江市,江西,南昌,0.133794527,0.94436939,0.152293439,0.251335968,0.458183473,0.382148215,0.709472729
江西,九江市,河北,廊坊,0,0,0,0.774388807,0,0,0.813186915
江西,九江市,河北,张家口,0,0,0,0,0.826178675,0,0.298066993
江西,九江市,河南,洛阳,0.988290628,0.796637659,0.368367678,0.33919682,0.707886899,0,0.550194061
江西,九江市,河南,郑州,0.362231382,0.723712674,0.051412776,0.940522126,0.068768126,0.806904437,0.583417256
江西,九江市,河南,驻马店,0.828729984,0.977364248,0.184058257,0.584162225,0.186424887,0,0.730960831
江西,九江市,浙江,宁波,0.266390113,0.657067831,0.967579469,0,0.84827597,0,0.489068475
江西,九江市,浙江,杭州,0,0,0,0.356230703,0.502254677,0,0
江西,九江市,湖北,武汉,0.535988152,0.383326408,0.362466837,0.677794069,0.952266389,0.630165725,0.785561019
江西,九江市,湖北,荆州,0.636743911,0.113669853,0.697976823,0.076085543,0.185489924,0,0.148138426
江西,九江市,湖北,襄阳,0.256188867,0.317073293,0.366065492,0.409684504,0.805047859,0,0.876161695
江西,九江市,湖南,衡阳,0.001497193,0.771007212,0.525638105,0.218907657,0.281920401,0,0.328770176
江西,九江市,湖南,长沙,0.416330642,0.187886409,0.008867722,0.07520235,0.415430349,0.56566152,0.856738251
江西,九江市,福建,福州,0.743754383,0,0,0,0,0,0
江西,九江市,辽宁,沈阳,0,0.974602909,0.167462892,0.255317369,0,0.291749106,0.509418678
江西,九江市,重庆,重庆,0.452573121,0.626763271,0.219116958,0,0.048723852,0.158756801,0
江西,九江市,陕西,西安,0.25662178,0.714360716,0.809882917,0.867591285,0.204556004,0,0.808768421
江西,九江市,青海,西宁,0,0,0,0,0.385264027,0,0
江西,九江市,香港,香港,0.348296173,0.156001099,0,0.398572569,0.212207642,0,0
江西,南昌市,上海,上海,0.07128422,0.48432369,0.51782184,0.793083888,0.504647558,0.055309652,0.297008831
江西,南昌市,内蒙古,呼和浩特,0,0,0,0.725777446,0.151994653,0,0.644314437
江西,南昌市,北京,北京,0.939415425,0.448231064,0.333946734,0.705922903,0.455755933,0.169241955,0.091509499
江西,南昌市,吉林,长春,0,0,0,0.069048428,0.085761588,0,0.884476047
江西,南昌市,四川,德阳,0,0.146503674,0.365086733,0.053042485,0.522710294,0,0.01196846
江西,南昌市,四川,成都,0.3782641,0.106018812,0.268108112,0.635096649,0.714650856,0.973918685,0.291828415
江西,南昌市,天津,天津,0.593849844,0.372831055,0.583792712,0.583594774,0.342496682,0,0.372613488
江西,南昌市,宁夏,银川,0.468392823,0,0,0.463197644,0,0,0
江西,南昌市,安徽,合肥,0.955766313,0.550026503,0,0.039802248,0,0,0
江西,南昌市,山东,德州,0.804748313,0.913180195,0.260139557,0.003516621,0.91867885,0.119715967,0.185647187
江西,南昌市,山东,济南,0,0.789634,0,0.196831907,0.250376285,0,0.86895368
江西,南昌市,山东,济宁,0.466118953,0,0,0,0,0,0
江西,南昌市,山东,青岛,0,0,0.459801076,0,0.474500603,0,0
江西,南昌市,山西,大同,0,0,0,0.871975509,0,0,0
江西,南昌市,山西,太原,0,0,0,0.107719891,0,0,0
江西,南昌市,广东,东莞,0,0.826261686,0,0.570491205,0.100645106,0,0
江西,南昌市,广东,佛山,0,0.928762047,0,0.51521903,0.866004077,0,0.010568785
江西,南昌市,广东,广州,0.642938157,0.310497547,0.378081649,0.767150167,0.971039579,0.081953713,0.042562757
江西,南昌市,广东,惠州,0.433085271,0,0.889222755,0,0.82190583,0,0
江西,南昌市,广西,南宁,0,0,0,0,0,0.08981183,0
江西,南昌市,广西,柳州,0.127061605,0,0,0.470101293,0.036195965,0.262215701,0
江西,南昌市,新疆,乌鲁木齐,0,0,0,0,0.179755107,0,0
江西,南昌市,江苏,南京,0.6597441,0,0,0.978159638,0.966094885,0,0
江西,南昌市,江苏,南通,0,0.04460877,0,0,0,0,0
江西,南昌市,江苏,宿迁,0.976496144,0,0,0.867619215,0,0,0
江西,南昌市,江苏,泰州,0,0,0,0,0.533885417,0,0
江西,南昌市,江苏,苏州,0.104162141,0.907085853,0,0.213749918,0.005088102,0.645474017,0.235466167
江西,南昌市,江西,南昌,0.955063977,0.801138986,0.759520491,0.433779693,0.498566866,0.884842513,0.030825859
江西,南昌市,河北,唐山,0,0,0,0.036454609,0,0,0
江西,南昌市,河北,廊坊,0,0.096670567,0,0.709194876,0.453831358,0,0.979981753
江西,南昌市,河北,张家口,0.900218443,0.953596945,0,0.871226676,0.378855327,0,0
江西,南昌市,河北,石家庄,0,0,0,0.547271732,0,0,0
江西,南昌市,河南,洛阳,0.780124256,0.380535646,0.109188137,0.946759133,0.747161997,0,0.385842238
江西,南昌市,河南,郑州,0.68072919,0.633369559,0.662770984,0.781541357,0.317330285,0.665400473,0.755661086
江西,南昌市,河南,驻马店,0.185817171,0.605834288,0,0.158643262,0.109254893,0.846295824,0.230960395
江西,南昌市,浙江,宁波,0.094115455,0.608992674,0.223375179,0.579468486,0.658881722,0,0.924314482
江西,南昌市,浙江,杭州,0.809057798,0.536558859,0,0.303427372,0.121652458,0,0.354370278
江西,南昌市,海南,海口,0,0,0,0.808708417,0,0,0
江西,南昌市,湖北,武汉,0.683052615,0.012740429,0.202594514,0.087310904,0.154033734,0.153839479,0.300823225
江西,南昌市,湖北,荆州,0.408489964,0.159073265,0.326237372,0.039279757,0.614983762,0,0.938214359
江西,南昌市,湖北,襄阳,0.779512134,0.492467383,0.711612472,0.552628368,0.23323158,0,0.388265852
江西,南昌市,湖南,衡阳,0.781934099,0.537605867,0.550376232,0.138332627,0.741696808,0,0.328435227
江西,南昌市,湖南,长沙,0.506033042,0.555657244,0.200940653,0.136683813,0.670057609,0.929510577,0.860226463
江西,南昌市,甘肃,兰州,0,0,0,0,0,0,0.35099527
江西,南昌市,福建,厦门,0.160347978,0,0,0.120588473,0,0.028047419,0
江西,南昌市,贵州,贵阳,0,0,0,0.061148052,0,0,0
江西,南昌市,辽宁,沈阳,0.157626543,0.570190544,0.389302288,0.323884217,0.082601957,0.063703687,0.560930373
江西,南昌市,辽宁,锦州,0,0,0,0.105342719,0,0,0
江西,南昌市,重庆,重庆,0.135746841,0.610320526,0.911482167,0.074005188,0.992377806,0,0.160801377
江西,南昌市,陕西,西安,0.659083642,0.229867714,0.894407934,0.124671566,0.801168219,0.742435987,0.102360547
江西,南昌市,青海,西宁,0,0,0,0.010438452,0.364683522,0,0
江西,南昌市,香港,香港,0,0.592028156,0,0.002000252,0.803135818,0.462307771,0
江西,吉安市,上海,上海,0.935256475,0.212794002,0.071763716,0.940941559,0.157652121,0.552956592,0.038254176
江西,吉安市,内蒙古,呼和浩特,0,0,0,0,0.67973594,0,0
江西,吉安市,北京,北京,0.382179733,0.853957222,0.729057912,0.276400648,0.695028675,0.484901686,0.012640776
江西,吉安市,四川,德阳,0,0.065600307,0.890668677,0.409182337,0.126381207,0,0.764383726
江西,吉安市,四川,成都,0.543262535,0.893057294,0.815840121,0.910688739,0.79299805,0.907242971,0.99554551
江西,吉安市,天津,天津,0.561760921,0.409798305,0.239695119,0.642838029,0.384575717,0,0.290294243
江西,吉安市,山东,德州,0.554259311,0.781713452,0.447950834,0.302621579,0.96913738,0.627151349,0.26359614
江西,吉安市,山东,济南,0,0.164609911,0,0.6372833,0.257036439,0,0.220915912
江西,吉安市,山东,青岛,0,0,0.637257198,0,0,0,0
江西,吉安市,山西,太原,0.417381291,0,0,0,0,0,0
江西,吉安市,广东,东莞,0,0,0,0.580387289,0.06274794,0,0
江西,吉安市,广东,佛山,0,0.049296486,0,0.063605984,0.539758033,0,0.062621591
江西,吉安市,广东,广州,0.986355781,0.851272822,0.466619803,0.944466729,0.282045307,0.791769466,0.88254973
江西,吉安市,广东,惠州,0,0,0.41306993,0,0,0,0
江西,吉安市,广西,柳州,0,0,0,0.645155089,0,0,0
江西,吉安市,江苏,南通,0,0.320488751,0,0,0,0,0
江西,吉安市,江苏,宿迁,0.886165271,0,0,0.179791457,0,0,0
江西,吉安市,江苏,泰州,0,0,0,0.396199502,0.634524202,0,0
江西,吉安市,江苏,苏州,0.537689833,0.984451538,0,0.887966017,0.592614013,0,0.576262768
